SN,Filename,Title of Song,URL,Language,TYPE,Sentiment,Lyrics,Genre,Meaning of Song,,,,,,,,,,,,,,,,
11,Segment_11_Akesse Brempong - Blessed Ft. Joe Mettle.mp3,Akese Brempong - Blessed Ft. Joe Mettle,https://www.youtube.com/watch?v=KzYFKtegIn8,Twi,MP3,Positive,"here we go Eh-woh, eh-woh, oh-na-na-na Oh-na-na-na-na-na-na Who am I that You are mindful of me I am nobody but You listen to me Round Your mercies, every morning I see O happy day, You have taken my sins away Lord You set Your love on me, set Your love on me And You shine Your light on me, shine Your light on me Lord You set Your love on me, set Your love on me, eh-eh And I can say that I am blessed The graceful God has blessed me The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Jesu bless me (bless me) Jesu bless me (bless me) Oluwa bless me (bless me, bless me) eh, oh-ya-ya-ya-ya Lord You have poured Your anointing upon my head And my cup is running over Surely Your goodness and Your mercy ever follow me All of the days, the days of my life (here we go, say) Goodness and mercy (follow me) Kindness and favour (follow me) Signs and wonders (follow me) Oh-na-na-na-na-na-na-na (follow me) I am blessed, I am blessed (follow me) Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) ye-ye-ye-ye Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) Everybody say, I am blessed (I am blessed) I am blessed (I am blessed) Everybody say, I am blessed (I am blessed alright) Everybody, everybody say, say (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) Oh-na-na-na-na-na-na-na (I am blessed) I'm blessed in the city, in the field Blessed with a Camry in my compound Oh-na-na-na-na, eh-ya-ya-ya-ya-ya In the city (I am blessed) In the field (I am blessed) When I'm coming (I am blessed) When I go out The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Everybody say",Gospel,"Blessed talks of how we are blessed by the Lord God Almighty. And the goodness, mercy, favour and all that the Lord has showered on us.",,,,,,,,,,,,,,,,
12,Segment_12_Akesse Brempong - Blessed Ft. Joe Mettle.mp3,Akese Brempong - Blessed Ft. Joe Mettle,https://www.youtube.com/watch?v=KzYFKtegIn8,Twi,MP3,Positive,"here we go Eh-woh, eh-woh, oh-na-na-na Oh-na-na-na-na-na-na Who am I that You are mindful of me I am nobody but You listen to me Round Your mercies, every morning I see O happy day, You have taken my sins away Lord You set Your love on me, set Your love on me And You shine Your light on me, shine Your light on me Lord You set Your love on me, set Your love on me, eh-eh And I can say that I am blessed The graceful God has blessed me The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Jesu bless me (bless me) Jesu bless me (bless me) Oluwa bless me (bless me, bless me) eh, oh-ya-ya-ya-ya Lord You have poured Your anointing upon my head And my cup is running over Surely Your goodness and Your mercy ever follow me All of the days, the days of my life (here we go, say) Goodness and mercy (follow me) Kindness and favour (follow me) Signs and wonders (follow me) Oh-na-na-na-na-na-na-na (follow me) I am blessed, I am blessed (follow me) Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) ye-ye-ye-ye Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) Everybody say, I am blessed (I am blessed) I am blessed (I am blessed) Everybody say, I am blessed (I am blessed alright) Everybody, everybody say, say (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) Oh-na-na-na-na-na-na-na (I am blessed) I'm blessed in the city, in the field Blessed with a Camry in my compound Oh-na-na-na-na, eh-ya-ya-ya-ya-ya In the city (I am blessed) In the field (I am blessed) When I'm coming (I am blessed) When I go out The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Everybody say",Gospel,"Blessed talks of how we are blessed by the Lord God Almighty. And the goodness, mercy, favour and all that the Lord has showered on us.",,,,,,,,,,,,,,,,
13,Segment_13_Akesse Brempong - Blessed Ft. Joe Mettle.mp3,Akese Brempong - Blessed Ft. Joe Mettle,https://www.youtube.com/watch?v=KzYFKtegIn8,Twi,MP3,Positive,"here we go Eh-woh, eh-woh, oh-na-na-na Oh-na-na-na-na-na-na Who am I that You are mindful of me I am nobody but You listen to me Round Your mercies, every morning I see O happy day, You have taken my sins away Lord You set Your love on me, set Your love on me And You shine Your light on me, shine Your light on me Lord You set Your love on me, set Your love on me, eh-eh And I can say that I am blessed The graceful God has blessed me The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Jesu bless me (bless me) Jesu bless me (bless me) Oluwa bless me (bless me, bless me) eh, oh-ya-ya-ya-ya Lord You have poured Your anointing upon my head And my cup is running over Surely Your goodness and Your mercy ever follow me All of the days, the days of my life (here we go, say) Goodness and mercy (follow me) Kindness and favour (follow me) Signs and wonders (follow me) Oh-na-na-na-na-na-na-na (follow me) I am blessed, I am blessed (follow me) Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) ye-ye-ye-ye Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) Everybody say, I am blessed (I am blessed) I am blessed (I am blessed) Everybody say, I am blessed (I am blessed alright) Everybody, everybody say, say (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) Oh-na-na-na-na-na-na-na (I am blessed) I'm blessed in the city, in the field Blessed with a Camry in my compound Oh-na-na-na-na, eh-ya-ya-ya-ya-ya In the city (I am blessed) In the field (I am blessed) When I'm coming (I am blessed) When I go out The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Everybody say",Gospel,"Blessed talks of how we are blessed by the Lord God Almighty. And the goodness, mercy, favour and all that the Lord has showered on us.",,,,,,,,,,,,,,,,
14,Segment_14_Akesse Brempong - Blessed Ft. Joe Mettle.mp3,Akese Brempong - Blessed Ft. Joe Mettle,https://www.youtube.com/watch?v=KzYFKtegIn8,Twi,MP3,Positive,"here we go Eh-woh, eh-woh, oh-na-na-na Oh-na-na-na-na-na-na Who am I that You are mindful of me I am nobody but You listen to me Round Your mercies, every morning I see O happy day, You have taken my sins away Lord You set Your love on me, set Your love on me And You shine Your light on me, shine Your light on me Lord You set Your love on me, set Your love on me, eh-eh And I can say that I am blessed The graceful God has blessed me The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Jesu bless me (bless me) Jesu bless me (bless me) Oluwa bless me (bless me, bless me) eh, oh-ya-ya-ya-ya Lord You have poured Your anointing upon my head And my cup is running over Surely Your goodness and Your mercy ever follow me All of the days, the days of my life (here we go, say) Goodness and mercy (follow me) Kindness and favour (follow me) Signs and wonders (follow me) Oh-na-na-na-na-na-na-na (follow me) I am blessed, I am blessed (follow me) Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) ye-ye-ye-ye Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) Everybody say, I am blessed (I am blessed) I am blessed (I am blessed) Everybody say, I am blessed (I am blessed alright) Everybody, everybody say, say (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) Oh-na-na-na-na-na-na-na (I am blessed) I'm blessed in the city, in the field Blessed with a Camry in my compound Oh-na-na-na-na, eh-ya-ya-ya-ya-ya In the city (I am blessed) In the field (I am blessed) When I'm coming (I am blessed) When I go out The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Everybody say",Gospel,"Blessed talks of how we are blessed by the Lord God Almighty. And the goodness, mercy, favour and all that the Lord has showered on us.",,,,,,,,,,,,,,,,
15,Segment_15_Akesse Brempong - Blessed Ft. Joe Mettle.mp3,Akese Brempong - Blessed Ft. Joe Mettle,https://www.youtube.com/watch?v=KzYFKtegIn8,Twi,MP3,Positive,"here we go Eh-woh, eh-woh, oh-na-na-na Oh-na-na-na-na-na-na Who am I that You are mindful of me I am nobody but You listen to me Round Your mercies, every morning I see O happy day, You have taken my sins away Lord You set Your love on me, set Your love on me And You shine Your light on me, shine Your light on me Lord You set Your love on me, set Your love on me, eh-eh And I can say that I am blessed The graceful God has blessed me The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Jesu bless me (bless me) Jesu bless me (bless me) Oluwa bless me (bless me, bless me) eh, oh-ya-ya-ya-ya Lord You have poured Your anointing upon my head And my cup is running over Surely Your goodness and Your mercy ever follow me All of the days, the days of my life (here we go, say) Goodness and mercy (follow me) Kindness and favour (follow me) Signs and wonders (follow me) Oh-na-na-na-na-na-na-na (follow me) I am blessed, I am blessed (follow me) Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) ye-ye-ye-ye Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) Everybody say, I am blessed (I am blessed) I am blessed (I am blessed) Everybody say, I am blessed (I am blessed alright) Everybody, everybody say, say (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) Oh-na-na-na-na-na-na-na (I am blessed) I'm blessed in the city, in the field Blessed with a Camry in my compound Oh-na-na-na-na, eh-ya-ya-ya-ya-ya In the city (I am blessed) In the field (I am blessed) When I'm coming (I am blessed) When I go out The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Everybody say",Gospel,"Blessed talks of how we are blessed by the Lord God Almighty. And the goodness, mercy, favour and all that the Lord has showered on us.",,,,,,,,,,,,,,,,
16,Segment_16_Akesse Brempong - Blessed Ft. Joe Mettle.mp3,Akese Brempong - Blessed Ft. Joe Mettle,https://www.youtube.com/watch?v=KzYFKtegIn8,Twi,MP3,Positive,"here we go Eh-woh, eh-woh, oh-na-na-na Oh-na-na-na-na-na-na Who am I that You are mindful of me I am nobody but You listen to me Round Your mercies, every morning I see O happy day, You have taken my sins away Lord You set Your love on me, set Your love on me And You shine Your light on me, shine Your light on me Lord You set Your love on me, set Your love on me, eh-eh And I can say that I am blessed The graceful God has blessed me The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Jesu bless me (bless me) Jesu bless me (bless me) Oluwa bless me (bless me, bless me) eh, oh-ya-ya-ya-ya Lord You have poured Your anointing upon my head And my cup is running over Surely Your goodness and Your mercy ever follow me All of the days, the days of my life (here we go, say) Goodness and mercy (follow me) Kindness and favour (follow me) Signs and wonders (follow me) Oh-na-na-na-na-na-na-na (follow me) I am blessed, I am blessed (follow me) Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) ye-ye-ye-ye Omo Jesu bless me (bless me, bless me) Oluwa bless me (bless me, bless me) Everybody say, I am blessed (I am blessed) I am blessed (I am blessed) Everybody say, I am blessed (I am blessed alright) Everybody, everybody say, say (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) I am blessed (I am blessed) Oh-na-na-na-na-na-na-na (I am blessed) I'm blessed in the city, in the field Blessed with a Camry in my compound Oh-na-na-na-na, eh-ya-ya-ya-ya-ya In the city (I am blessed) In the field (I am blessed) When I'm coming (I am blessed) When I go out The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He's looked after me and kept me (Kept me) o (Kept me) The graceful God has blessed me (Blessed me) Blessed me o (Bleesed me) ha He has come to my aid and helped me (Helped me) o (Helped me) Everybody say",Gospel,"Blessed talks of how we are blessed by the Lord God Almighty. And the goodness, mercy, favour and all that the Lord has showered on us.",,,,,,,,,,,,,,,,
17,Segment_1_Akesse Brempong - Crazy Love Ft. Bernard Franklyn.mp3,Akesse Brempong - Crazy Love Ft. Bernard Franklyn,https://www.youtube.com/watch?v=4Q6MC3oolGQ,English,MP3,Positive,"Hey, my God is good e o!
Hey, my God is good e o!
Everything na double double o
Promotion na double double o (na double double o)
Your money double double o (na double double o)
Your business double double o (na double double o)
Your health go double double o (na double double o)
Your children double double o (na double double o)
Your anointing double double o (na double double o)
Somebody scream, Hallelujah
In the morning when I wake up,
I will sing my praise unto You my Lord
I will shout, I will dance to You
You have been my help, forever and ever
Hey, our God is good o! (Hey, our God is good o!) Everything na double double o
Promotion na double double o (na double double o)
Your money double double o (na double double o)
Your business double double o (na double double o)
Your health go double double o (na double double o)
Your children double double o (na double double o)
Your anointing double double o (na double double o)
Hey, my God is good o! (Hey, my God is good o!) 
You are worthy Lord (x4)
Praise the Lord! (x6)
In the morning 
Praise the Lord!
In the evening
Praise the Lord!
In good times
Praise the Lord!
And in bad times
Praise the Lord!
Turn around
Clap your hands
Somebody scream
Hey, my God is good e o!
Hey, my God is good e o!
Everything na double double o
Your healing go double double o (na double double o)
Your deliverance double double o (na double double o)
You are worthy Lord",Gospel,Crazy love tells of how crazy the love of God for His children are. God goes to the ends to give the best to His children.,,,,,,,,,,,,,,,,
18,Segment_2_Akesse Brempong - Crazy Love Ft. Bernard Franklyn.mp3,Akesse Brempong - Crazy Love Ft. Bernard Franklyn,https://www.youtube.com/watch?v=4Q6MC3oolGQ,English,MP3,Positive,"Hey, my God is good e o!
Hey, my God is good e o!
Everything na double double o
Promotion na double double o (na double double o)
Your money double double o (na double double o)
Your business double double o (na double double o)
Your health go double double o (na double double o)
Your children double double o (na double double o)
Your anointing double double o (na double double o)
Somebody scream, Hallelujah
In the morning when I wake up,
I will sing my praise unto You my Lord
I will shout, I will dance to You
You have been my help, forever and ever
Hey, our God is good o! (Hey, our God is good o!) Everything na double double o
Promotion na double double o (na double double o)
Your money double double o (na double double o)
Your business double double o (na double double o)
Your health go double double o (na double double o)
Your children double double o (na double double o)
Your anointing double double o (na double double o)
Hey, my God is good o! (Hey, my God is good o!) 
You are worthy Lord (x4)
Praise the Lord! (x6)
In the morning 
Praise the Lord!
In the evening
Praise the Lord!
In good times
Praise the Lord!
And in bad times
Praise the Lord!
Turn around
Clap your hands
Somebody scream
Hey, my God is good e o!
Hey, my God is good e o!
Everything na double double o
Your healing go double double o (na double double o)
Your deliverance double double o (na double double o)
You are worthy Lord",Gospel,Crazy love tells of how crazy the love of God for His children are. God goes to the ends to give the best to His children.,,,,,,,,,,,,,,,,
19,Segment_3_Akesse Brempong - Crazy Love Ft. Bernard Franklyn.mp3,Akesse Brempong - Crazy Love Ft. Bernard Franklyn,https://www.youtube.com/watch?v=4Q6MC3oolGQ,English,MP3,Positive,"Hey, my God is good e o!
Hey, my God is good e o!
Everything na double double o
Promotion na double double o (na double double o)
Your money double double o (na double double o)
Your business double double o (na double double o)
Your health go double double o (na double double o)
Your children double double o (na double double o)
Your anointing double double o (na double double o)
Somebody scream, Hallelujah
In the morning when I wake up,
I will sing my praise unto You my Lord
I will shout, I will dance to You
You have been my help, forever and ever
Hey, our God is good o! (Hey, our God is good o!) Everything na double double o
Promotion na double double o (na double double o)
Your money double double o (na double double o)
Your business double double o (na double double o)
Your health go double double o (na double double o)
Your children double double o (na double double o)
Your anointing double double o (na double double o)
Hey, my God is good o! (Hey, my God is good o!) 
You are worthy Lord (x4)
Praise the Lord! (x6)
In the morning 
Praise the Lord!
In the evening
Praise the Lord!
In good times
Praise the Lord!
And in bad times
Praise the Lord!
Turn around
Clap your hands
Somebody scream
Hey, my God is good e o!
Hey, my God is good e o!
Everything na double double o
Your healing go double double o (na double double o)
Your deliverance double double o (na double double o)
You are worthy Lord",Gospel,Crazy love tells of how crazy the love of God for His children are. God goes to the ends to give the best to His children.,,,,,,,,,,,,,,,,
20,Segment_4_Akesse Brempong - Crazy Love Ft. Bernard Franklyn.mp3,Akesse Brempong - Crazy Love Ft. Bernard Franklyn,https://www.youtube.com/watch?v=4Q6MC3oolGQ,English,MP3,Positive,"Hey, my God is good e o!
Hey, my God is good e o!
Everything na double double o
Promotion na double double o (na double double o)
Your money double double o (na double double o)
Your business double double o (na double double o)
Your health go double double o (na double double o)
Your children double double o (na double double o)
Your anointing double double o (na double double o)
Somebody scream, Hallelujah
In the morning when I wake up,
I will sing my praise unto You my Lord
I will shout, I will dance to You
You have been my help, forever and ever
Hey, our God is good o! (Hey, our God is good o!) Everything na double double o
Promotion na double double o (na double double o)
Your money double double o (na double double o)
Your business double double o (na double double o)
Your health go double double o (na double double o)
Your children double double o (na double double o)
Your anointing double double o (na double double o)
Hey, my God is good o! (Hey, my God is good o!) 
You are worthy Lord (x4)
Praise the Lord! (x6)
In the morning 
Praise the Lord!
In the evening
Praise the Lord!
In good times
Praise the Lord!
And in bad times
Praise the Lord!
Turn around
Clap your hands
Somebody scream
Hey, my God is good e o!
Hey, my God is good e o!
Everything na double double o
Your healing go double double o (na double double o)
Your deliverance double double o (na double double o)
You are worthy Lord",Gospel,Crazy love tells of how crazy the love of God for His children are. God goes to the ends to give the best to His children.,,,,,,,,,,,,,,,,
